iterations,fitness,time,fevals
0,483.0,5.83199999999e-05,11
10,481.0,0.000160815,21
20,481.0,0.000297978,31
30,483.0,0.000357211,41
40,485.0,0.000404635,51
50,487.0,0.000619318,61
60,487.0,0.000669752,71
70,491.0,0.000713970000001,81
80,491.0,0.000759076,91
90,497.0,0.000802616000001,101
100,501.0,0.000848703000001,111
110,503.0,0.000894785000001,121
120,505.0,0.000943610000001,131
130,505.0,0.000989236000001,141
140,509.0,0.001033485,151
150,509.0,0.015350939,161
160,511.0,0.015402752,171
170,511.0,0.015465067,181
180,513.0,0.015523628,191
190,515.0,0.01557718,201
200,517.0,0.015627917,211
210,523.0,0.015677482,221
220,529.0,0.01575146,231
230,533.0,0.015825101,241
240,535.0,0.015888244,251
250,535.0,0.015964894,261
260,539.0,0.016184492,271
270,539.0,0.016371997,281
280,541.0,0.01642899,291
290,545.0,0.016486317,301
300,545.0,0.016538267,311
310,547.0,0.016585264,321
320,557.0,0.016629362,331
330,557.0,0.016677134,341
340,561.0,0.017076304,351
350,561.0,0.017120647,361
360,563.0,0.017255288,371
370,565.0,0.01770205,381
380,571.0,0.018119561,391
390,577.0,0.018209812,401
400,577.0,0.01828447,411
410,579.0,0.018795095,421
420,583.0,0.018852611,431
430,583.0,0.01891885,441
440,583.0,0.018987445,451
450,585.0,0.019040253,461
460,589.0,0.019094487,471
470,593.0,0.019147201,481
480,595.0,0.019202526,491
490,597.0,0.019258609,501
500,599.0,0.019316994,511
510,599.0,0.019366077,521
520,601.0,0.019409091,531
530,603.0,0.019462486,541
540,603.0,0.019616329,551
550,603.0,0.019707413,561
560,605.0,0.019766094,571
570,609.0,0.019826462,581
580,611.0,0.019880333,591
590,611.0,0.019932068,601
600,611.0,0.019984178,611
610,611.0,0.020084734,621
620,613.0,0.020144783,631
630,615.0,0.020195058,641
640,617.0,0.020249023,651
650,619.0,0.020294816,661
660,621.0,0.02038483,671
670,627.0,0.02042796,681
680,629.0,0.020485523,691
690,629.0,0.020541157,701
700,629.0,0.020759061,711
710,631.0,0.020820832,721
720,633.0,0.020879754,731
730,633.0,0.021383423,741
740,633.0,0.021812593,751
750,633.0,0.021922604,761
760,635.0,0.02216364,771
770,635.0,0.022239307,781
780,637.0,0.022308417,791
790,637.0,0.022366792,801
800,637.0,0.022418837,811
810,639.0,0.022465467,821
820,639.0,0.022524865,831
830,641.0,0.022578367,841
840,645.0,0.022623772,851
850,647.0,0.022716663,861
860,647.0,0.022773397,871
870,649.0,0.022828533,881
880,651.0,0.022885574,891
890,653.0,0.02293579,901
900,657.0,0.022988169,911
910,659.0,0.023034055,921
920,659.0,0.023079898,931
930,661.0,0.023126316,941
940,663.0,0.023188809,951
950,663.0,0.023246135,961
960,663.0,0.023300276,971
970,663.0,0.023353,981
980,663.0,0.023501077,991
990,665.0,0.023571907,1001
1000,669.0,0.023642624,1011
1010,669.0,0.02370314,1021
1020,671.0,0.023757523,1031
1030,671.0,0.023804523,1041
1040,671.0,0.023846715,1051
1050,673.0,0.023887556,1061
1060,675.0,0.023931438,1071
1070,677.0,0.023971282,1081
1080,679.0,0.024013704,1091
1090,681.0,0.024056056,1101
1100,681.0,0.024096893,1111
