iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.227810650888,0.232558139535,0.225274725275,0.544378698225,0.53488372093,0.549450549451,0.001850976
50,0.227810961054,0.232558105791,0.225274776784,0.544378698225,0.53488372093,0.549450549451,0.0267027
100,0.227810650933,0.232558139194,0.225274725281,0.544378698225,0.53488372093,0.549450549451,0.053816665
150,0.227810650888,0.232558139535,0.225274725275,0.544378698225,0.53488372093,0.549450549451,0.08185839
200,0.227810650888,0.232558139533,0.225274725275,0.544378698225,0.53488372093,0.549450549451,0.106884247
250,0.227810650868,0.232558133667,0.225274725489,0.544378698225,0.53488372093,0.549450549451,0.134047528
300,0.260217359117,0.226242610106,0.282683790214,0.467455621302,0.53488372093,0.428571428571,0.151260045
350,0.227810650888,0.232558139535,0.225274725275,0.544378698225,0.53488372093,0.549450549451,0.183875067
400,0.226562966252,0.231984307281,0.219156786313,0.544378698225,0.53488372093,0.56043956044,0.211584072
450,0.184157363629,0.16130139058,0.195190233818,0.591715976331,0.581395348837,0.582417582418,0.242424712
500,0.182353020225,0.164326380574,0.192812694243,0.585798816568,0.581395348837,0.582417582418,0.266148271
550,0.178867492313,0.165809573375,0.186896110305,0.603550295858,0.604651162791,0.582417582418,0.296014473
600,0.168853706213,0.148859107083,0.165677312377,0.609467455621,0.697674418605,0.604395604396,0.324174958
650,0.217169582479,0.225674724207,0.211032924763,0.544378698225,0.53488372093,0.571428571429,0.345750411
700,0.162677870769,0.143192830001,0.161593632724,0.627218934911,0.697674418605,0.637362637363,0.360768515
750,0.16058760917,0.141268276667,0.160011236449,0.621301775148,0.674418604651,0.626373626374,0.381627654
800,0.098087344531,0.0908304843467,0.0751059918671,0.721893491124,0.767441860465,0.835164835165,0.401603342
850,0.269370662507,0.255820991796,0.27387349368,0.455621301775,0.488372093023,0.450549450549,0.430174314
900,0.0915239916357,0.0790091934436,0.0744993594121,0.739644970414,0.813953488372,0.802197802198,0.452662342
950,0.0912453156479,0.0785304844994,0.0722773710901,0.745562130178,0.813953488372,0.835164835165,0.469534726
1000,0.0908456336155,0.081258432663,0.0704720879045,0.751479289941,0.790697674419,0.835164835165,0.504781464
1050,0.0877837072329,0.0789806205981,0.0719952246007,0.757396449704,0.813953488372,0.835164835165,0.531459857
1100,0.227757309506,0.232539197577,0.22523386614,0.544378698225,0.53488372093,0.549450549451,0.556011413
1150,0.0789452969596,0.0778951178942,0.0732342720797,0.775147928994,0.813953488372,0.824175824176,0.583174798
1200,0.220959985527,0.219158991836,0.197573991079,0.532544378698,0.511627906977,0.582417582418,0.608628669
1250,0.0780490307409,0.0765695246601,0.0721637630478,0.786982248521,0.813953488372,0.835164835165,0.6375936
1300,0.0767337713094,0.0755012241821,0.0702687976215,0.792899408284,0.837209302326,0.824175824176,0.652192165
1350,0.0763243953839,0.0757527670833,0.0684980439501,0.792899408284,0.837209302326,0.835164835165,0.676906044
1400,0.0732816331261,0.067955470715,0.0596864744923,0.804733727811,0.837209302326,0.868131868132,0.702477969
1450,0.0731920545424,0.0681715368199,0.06017979529,0.822485207101,0.837209302326,0.835164835165,0.723597986
1500,0.0711889205486,0.067921073929,0.0613881193049,0.792899408284,0.837209302326,0.846153846154,0.738334459
1550,0.101589680543,0.101486819024,0.0690779166078,0.745562130178,0.767441860465,0.846153846154,0.765644289
1600,0.069696827022,0.0691748815906,0.0602706384023,0.816568047337,0.837209302326,0.868131868132,0.783105631
1650,0.0688392417637,0.0680589492812,0.0591588221277,0.828402366864,0.837209302326,0.868131868132,0.80740229
1700,0.0687347787525,0.0682430608429,0.0591738663635,0.828402366864,0.837209302326,0.868131868132,0.827081666
1750,0.0675626742911,0.0695632879488,0.0599423413527,0.816568047337,0.837209302326,0.857142857143,0.854588957
1800,0.0666111366122,0.0713947243401,0.0597561831449,0.822485207101,0.837209302326,0.857142857143,0.870935468
1850,0.0666012755693,0.0713822346035,0.0597045204947,0.822485207101,0.837209302326,0.857142857143,0.886303254
1900,0.0665218838647,0.0714735283024,0.0593777896882,0.822485207101,0.837209302326,0.857142857143,0.905721494
1950,0.22780836676,0.232557898195,0.225270890191,0.544378698225,0.53488372093,0.549450549451,0.923358948
2000,0.0653591670369,0.0674958580862,0.056952724427,0.828402366864,0.837209302326,0.868131868132,0.948623422
2050,0.0653577853611,0.067489050555,0.0569648873876,0.828402366864,0.837209302326,0.868131868132,0.97055586
2100,0.0861282318647,0.0687931377542,0.0696047033648,0.745562130178,0.813953488372,0.824175824176,0.991128836
2150,0.271909082987,0.266761851983,0.274685260708,0.455621301775,0.46511627907,0.450549450549,1.013335773
2200,0.0647064019455,0.0677538871414,0.0579291401811,0.822485207101,0.837209302326,0.868131868132,1.037407733
2250,0.0643450187735,0.0678426478719,0.0581425034686,0.822485207101,0.837209302326,0.857142857143,1.063898633
2300,0.0640692999898,0.0671696390941,0.0576305076346,0.822485207101,0.837209302326,0.857142857143,1.114267074
2350,0.0639625033248,0.0672473252984,0.0576305496868,0.822485207101,0.837209302326,0.857142857143,1.178109388
2400,0.0638868303778,0.0674427452482,0.0574458595211,0.822485207101,0.837209302326,0.846153846154,1.213955222
2450,0.0638238794661,0.0678413694868,0.0576741259059,0.822485207101,0.837209302326,0.846153846154,1.247062748
2500,0.213923879676,0.227253118337,0.213051629925,0.550295857988,0.53488372093,0.56043956044,1.272785758
2550,0.0635869936567,0.0677454046298,0.0570422230711,0.834319526627,0.837209302326,0.868131868132,1.289870462
2600,0.063563776802,0.0675575501536,0.057258037371,0.834319526627,0.837209302326,0.868131868132,1.314973785
2650,0.212737663382,0.211704188149,0.203268596547,0.491124260355,0.488372093023,0.483516483516,1.345144024
2700,0.0632428160775,0.0668843925557,0.0569295455909,0.840236686391,0.837209302326,0.857142857143,1.365861522
2750,0.0631574231231,0.0669202952137,0.0568364650145,0.840236686391,0.837209302326,0.868131868132,1.382302381
2800,0.0631863234285,0.0667451557925,0.0572383991441,0.828402366864,0.837209302326,0.857142857143,1.409782116
2850,0.120795808013,0.110689268983,0.100015923081,0.698224852071,0.720930232558,0.758241758242,1.439974235
2900,0.272189052672,0.267402667741,0.27472519253,0.455621301775,0.46511627907,0.450549450549,1.472930841
2950,0.0624518273216,0.0657256626533,0.0559491578447,0.834319526627,0.837209302326,0.857142857143,1.498499747
3000,0.0624407754454,0.0656043076671,0.0560210338942,0.834319526627,0.837209302326,0.857142857143,1.517165057
3050,0.062636262385,0.0660818801409,0.056036653836,0.840236686391,0.837209302326,0.868131868132,1.545767034
3100,0.196407645616,0.120944683541,0.190262837162,0.497041420118,0.744186046512,0.527472527473,1.561046854
3150,0.0623514372856,0.063922483936,0.0566774540332,0.828402366864,0.837209302326,0.846153846154,1.584609975
3200,0.268865354899,0.265137227248,0.265954711534,0.455621301775,0.46511627907,0.461538461538,1.608724881
3250,0.062272182069,0.0655247813642,0.0565023654696,0.834319526627,0.837209302326,0.846153846154,1.632757116
3300,0.0622506397793,0.0656522924284,0.0562555243909,0.834319526627,0.837209302326,0.868131868132,1.649413217
3350,0.0622402383099,0.0655878992012,0.056290741364,0.828402366864,0.837209302326,0.857142857143,1.665339547
3400,0.0621959630515,0.0653288741443,0.0561294586132,0.834319526627,0.837209302326,0.868131868132,1.690248373
3450,0.227801101463,0.232556575966,0.225268766234,0.544378698225,0.53488372093,0.549450549451,1.718203493
3500,0.0620198254015,0.0663908332921,0.0569886543058,0.834319526627,0.837209302326,0.835164835165,1.740643359
3550,0.0619465134609,0.0667299600219,0.0580044744086,0.840236686391,0.837209302326,0.835164835165,1.760502373
3600,0.0619211248981,0.0660258491161,0.0571433805464,0.834319526627,0.837209302326,0.835164835165,1.778590766
3650,0.0618385705836,0.0666941842428,0.0576999211492,0.840236686391,0.837209302326,0.835164835165,1.801077911
3700,0.0624171057031,0.0685957397827,0.0568479856182,0.840236686391,0.837209302326,0.868131868132,1.819700512
3750,0.0617017171083,0.065755785285,0.0567312015956,0.834319526627,0.837209302326,0.835164835165,1.835476143
3800,0.0616412666906,0.065566235019,0.0567020202032,0.834319526627,0.837209302326,0.835164835165,1.854547126
3850,0.0606445165664,0.0667606960475,0.0571464297516,0.846153846154,0.837209302326,0.835164835165,1.876933223
3900,0.0606339678687,0.0667633860994,0.0566685388693,0.846153846154,0.837209302326,0.835164835165,1.897869233
3950,0.0605848591153,0.065397634294,0.0577732827689,0.852071005917,0.837209302326,0.835164835165,1.91425724
4000,0.0628857416111,0.0709435320679,0.0579733680441,0.828402366864,0.813953488372,0.835164835165,1.934417534
4050,0.0605473618552,0.0656876858378,0.0576067420232,0.846153846154,0.837209302326,0.846153846154,1.950524979
4100,0.0605906988325,0.0668221331708,0.0582361682923,0.852071005917,0.837209302326,0.824175824176,1.975214726
4150,0.0604713948044,0.065643425858,0.0570195714394,0.840236686391,0.837209302326,0.846153846154,1.99297248
4200,0.0604710562256,0.065639342886,0.057027952063,0.840236686391,0.837209302326,0.846153846154,2.019072133
4250,0.0603648726557,0.0653561986696,0.0575016007549,0.852071005917,0.837209302326,0.835164835165,2.049850722
4300,0.0601475030534,0.0651915509091,0.0579571509241,0.852071005917,0.837209302326,0.835164835165,2.074653811
4350,0.0932451203045,0.101452011624,0.0652427012029,0.751479289941,0.744186046512,0.846153846154,2.09865126
4400,0.0601026902531,0.0651706855768,0.0583366441158,0.846153846154,0.837209302326,0.835164835165,2.119511638
4450,0.0599010587452,0.0661155738038,0.0575985648947,0.852071005917,0.837209302326,0.835164835165,2.143882572
4500,0.0598174431531,0.0662082138696,0.0570794198946,0.846153846154,0.837209302326,0.846153846154,2.161384462
4550,0.0594682224705,0.0655814900296,0.0574068498056,0.852071005917,0.837209302326,0.824175824176,2.184193469
4600,0.0599734960345,0.0632432864724,0.0572566745716,0.852071005917,0.837209302326,0.835164835165,2.207254618
4650,0.221236600758,0.230910950096,0.220625366579,0.544378698225,0.53488372093,0.549450549451,2.225112376
4700,0.0591638376706,0.0652686158609,0.0569349445353,0.846153846154,0.837209302326,0.824175824176,2.248574019
4750,0.0590339673136,0.0643609611454,0.057072608527,0.85798816568,0.837209302326,0.846153846154,2.265395845
4800,0.0587585577389,0.0636095279548,0.0572016483887,0.846153846154,0.837209302326,0.824175824176,2.289419811
4850,0.0585946782782,0.0632853865029,0.0571169465322,0.85798816568,0.837209302326,0.835164835165,2.313777501
4900,0.0585830899469,0.0634439792748,0.0571336244773,0.85798816568,0.837209302326,0.824175824176,2.34072808
4950,0.0584126076897,0.0634588248603,0.0565906540635,0.846153846154,0.837209302326,0.824175824176,2.361620496
5000,0.272110226766,0.267431218814,0.274723097119,0.455621301775,0.46511627907,0.450549450549,2.38480183
