iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.270474085964,0.265134942715,0.274676340645,0.455621301775,0.46511627907,0.450549450549,0.000335205000013
50,0.268633934704,0.255469053543,0.274646727272,0.461538461538,0.488372093023,0.450549450549,0.020262045
100,0.261929028781,0.254970961899,0.273985490067,0.473372781065,0.488372093023,0.450549450549,0.048483208
150,0.266004488181,0.25578287311,0.274688097042,0.467455621302,0.488372093023,0.450549450549,0.06534389
200,0.272189348408,0.267441827677,0.274725274725,0.455621301775,0.46511627907,0.450549450549,0.095212832
250,0.272189349112,0.267441860465,0.274725274725,0.455621301775,0.46511627907,0.450549450549,0.122357404
300,0.272189288071,0.267422788912,0.274725274725,0.455621301775,0.46511627907,0.450549450549,0.143859048
350,0.272189349112,0.267441860465,0.274725274725,0.455621301775,0.46511627907,0.450549450549,0.1623015
400,0.272189350484,0.25581394823,0.274725274765,0.455621301775,0.488372093023,0.450549450549,0.183487014
450,0.187267805206,0.203104557707,0.18561403693,0.615384615385,0.581395348837,0.593406593407,0.199609418
500,0.209974334601,0.20867954198,0.182118227675,0.568047337278,0.581395348837,0.615384615385,0.213519513
550,0.247014151717,0.240465604902,0.250500524988,0.491124260355,0.511627906977,0.461538461538,0.229753736
600,0.275142848324,0.25798063061,0.280200252727,0.449704142012,0.488372093023,0.43956043956,0.24585451
650,0.188810259018,0.254839161688,0.188142733463,0.603550295858,0.46511627907,0.593406593407,0.265250896
700,0.17796576991,0.180623284987,0.180026255331,0.639053254438,0.604651162791,0.637362637363,0.284044609
750,0.174839308101,0.185541547774,0.173592558284,0.650887573964,0.627906976744,0.648351648352,0.304515768
800,0.174657868003,0.185681469223,0.173970354536,0.650887573964,0.627906976744,0.648351648352,0.328137705
850,0.205782845908,0.196406480597,0.207750893991,0.585798816568,0.604651162791,0.582417582418,0.344190723
900,0.174167760981,0.182268378608,0.170024938349,0.650887573964,0.627906976744,0.659340659341,0.361404089
950,0.171286708537,0.17499122688,0.170215548955,0.650887573964,0.651162790698,0.659340659341,0.387315146
1000,0.170988385304,0.183678968875,0.170089197806,0.650887573964,0.627906976744,0.659340659341,0.40864148
1050,0.170339354274,0.183218027318,0.170788292206,0.644970414201,0.627906976744,0.648351648352,0.435253936
1100,0.169536241761,0.183725156966,0.170183718654,0.650887573964,0.627906976744,0.648351648352,0.458424554
1150,0.167541954894,0.182528490318,0.168855169379,0.656804733728,0.627906976744,0.659340659341,0.492704729
1200,0.169997886388,0.182885988434,0.171140796032,0.650887573964,0.627906976744,0.648351648352,0.513783166
1250,0.164486773042,0.181440018054,0.169247056434,0.662721893491,0.627906976744,0.648351648352,0.538788529
1300,0.159276568457,0.176010273837,0.173274823174,0.674556213018,0.627906976744,0.648351648352,0.563036148
1350,0.158929034446,0.175457591319,0.173282150661,0.674556213018,0.627906976744,0.648351648352,0.613223357
1400,0.15861496888,0.1668898361,0.173418423966,0.680473372781,0.627906976744,0.648351648352,0.671755274
1450,0.15832702406,0.169449737502,0.173559144473,0.680473372781,0.627906976744,0.648351648352,0.71121139
1500,0.157003462121,0.16752987099,0.169777185198,0.680473372781,0.651162790698,0.659340659341,0.751870669
1550,0.15663806196,0.167581119195,0.169409713683,0.680473372781,0.651162790698,0.648351648352,0.773685679
1600,0.16613058616,0.168417115325,0.169779679562,0.662721893491,0.651162790698,0.659340659341,0.799850819
1650,0.156540777237,0.174141765564,0.169507183405,0.680473372781,0.627906976744,0.659340659341,0.827026605
1700,0.156349083019,0.173156587907,0.16906263945,0.680473372781,0.627906976744,0.648351648352,0.858631275
1750,0.156259180076,0.17273465574,0.17006806678,0.680473372781,0.627906976744,0.637362637363,0.88559897
1800,0.159086328361,0.177476374556,0.169506411875,0.674556213018,0.627906976744,0.659340659341,0.912286949
1850,0.155390395442,0.166029898918,0.172298270897,0.686390532544,0.651162790698,0.637362637363,0.932528952
1900,0.158065318465,0.16676003684,0.169488977385,0.674556213018,0.651162790698,0.659340659341,0.956909068
1950,0.15497778956,0.167086446581,0.170234618872,0.686390532544,0.651162790698,0.648351648352,0.979936835
2000,0.15435107724,0.165461597765,0.170345494647,0.692307692308,0.651162790698,0.648351648352,1.011435123
2050,0.154374570948,0.168100754957,0.169324792594,0.692307692308,0.627906976744,0.659340659341,1.040518669
2100,0.153715478343,0.161441186223,0.170065973905,0.692307692308,0.651162790698,0.659340659341,1.069573906
2150,0.153561155725,0.159723826004,0.170222737555,0.692307692308,0.651162790698,0.659340659341,1.096643789
2200,0.153151832105,0.163806476181,0.171022976841,0.692307692308,0.651162790698,0.637362637363,1.116676817
2250,0.152848439098,0.156798304966,0.171461147742,0.692307692308,0.674418604651,0.637362637363,1.138184023
2300,0.149758182389,0.169111384982,0.16776990011,0.698224852071,0.651162790698,0.659340659341,1.164897772
2350,0.149707216703,0.169051655012,0.167827246896,0.698224852071,0.651162790698,0.648351648352,1.194528428
2400,0.149646344485,0.16901149339,0.167717994771,0.698224852071,0.627906976744,0.648351648352,1.223032118
2450,0.149606005629,0.168467743273,0.168806618992,0.698224852071,0.651162790698,0.648351648352,1.248240367
2500,0.14931748291,0.168467740958,0.168808613629,0.698224852071,0.651162790698,0.648351648352,1.273819878
2550,0.148962730281,0.17493941673,0.167637660831,0.698224852071,0.651162790698,0.648351648352,1.3057915
2600,0.148464706677,0.174940527302,0.168182439481,0.698224852071,0.651162790698,0.648351648352,1.331293865
2650,0.1473788024,0.171803702852,0.166620115414,0.698224852071,0.651162790698,0.648351648352,1.356144904
2700,0.147008822312,0.177329678436,0.172984773989,0.704142011834,0.627906976744,0.637362637363,1.395714655
2750,0.144264726009,0.175501885686,0.175324488454,0.704142011834,0.627906976744,0.637362637363,1.433003664
2800,0.142719376056,0.172924683152,0.173115121864,0.715976331361,0.651162790698,0.648351648352,1.465414991
2850,0.141929898796,0.175055030136,0.171326743023,0.710059171598,0.651162790698,0.648351648352,1.498724685
2900,0.141297281106,0.179082237497,0.169829119711,0.710059171598,0.651162790698,0.648351648352,1.549781757
2950,0.140151100591,0.179144412085,0.168970214714,0.715976331361,0.651162790698,0.648351648352,1.653440645
3000,0.138893272616,0.18701606455,0.171683383932,0.721893491124,0.627906976744,0.637362637363,1.695149715
3050,0.138300090879,0.18843103001,0.170937345255,0.721893491124,0.604651162791,0.637362637363,1.725167817
3100,0.135318975855,0.185819366222,0.131820957022,0.710059171598,0.604651162791,0.725274725275,1.748097955
3150,0.131237045491,0.176162574275,0.130251130188,0.721893491124,0.651162790698,0.736263736264,1.772015007
3200,0.128892559288,0.179271848561,0.135478574812,0.721893491124,0.604651162791,0.736263736264,1.799841824
