iterations,fitness,time,fevals
0,16.0,0.000177285,11
10,15.0,0.000328759,21
20,15.0,0.000463391,31
30,15.0,0.00057232,41
40,16.0,0.00063986,51
50,17.0,0.000701836,61
60,17.0,0.000748226,71
70,17.0,0.00077946,81
80,17.0,0.000826079,91
90,17.0,0.000849082,101
100,17.0,0.000896668,111
110,17.0,0.000925784,121
120,17.0,0.000959257,131
130,17.0,0.000992747,141
140,17.0,0.001012782,151
150,17.0,0.001035347,161
160,18.0,0.001068736,171
170,19.0,0.001092682,181
180,19.0,0.001175882,191
190,19.0,0.001219036,201
200,19.0,0.001242651,211
210,19.0,0.00126375,221
220,21.0,0.001296691,231
230,21.0,0.001792549,241
240,21.0,0.001834819,251
250,22.0,0.001906895,261
260,22.0,0.002306568,271
270,23.0,0.00240412,281
280,24.0,0.002455843,291
290,24.0,0.002481668,301
300,24.0,0.002504687,311
310,24.0,0.00252545,321
320,25.0,0.002546928,331
330,25.0,0.002629689,341
340,25.0,0.002656331,351
350,25.0,0.002674661,361
360,25.0,0.00270255,371
370,25.0,0.002725023,381
380,25.0,0.002763843,391
390,25.0,0.002787504,401
400,25.0,0.00281099,411
410,26.0,0.00284679,421
420,26.0,0.002888755,431
430,26.0,0.00293581,441
440,26.0,0.002962059,451
450,26.0,0.002997792,461
460,26.0,0.003034608,471
470,26.0,0.003069964,481
480,26.0,0.003103612,491
490,26.0,0.003145954,501
500,26.0,0.003179568,511
510,26.0,0.003210198,521
520,27.0,0.003241432,531
530,27.0,0.005846576,541
540,27.0,0.005925282,551
550,27.0,0.005960823,561
560,27.0,0.006004069,571
570,27.0,0.006037716,581
580,28.0,0.006068338,591
590,28.0,0.006094571,601
600,28.0,0.006120357,611
610,28.0,0.006146078,621
620,30.0,0.006172311,631
630,31.0,0.00619551,641
640,31.0,0.006219256,651
650,32.0,0.006243773,661
660,32.0,0.006269551,671
670,32.0,0.00629899,681
680,32.0,0.006330651,691
690,32.0,0.006358089,701
700,32.0,0.006388513,711
710,33.0,0.006417136,721
720,33.0,0.006455894,731
730,33.0,0.006490194,741
740,33.0,0.006520693,751
750,33.0,0.006563246,761
760,33.0,0.006650631,771
770,33.0,0.006699233,781
780,33.0,0.006781305,791
790,33.0,0.006849658,801
800,34.0,0.006909,811
810,34.0,0.006970018,821
820,34.0,0.007051997,831
830,35.0,0.007108117,841
840,35.0,0.007149989,851
850,35.0,0.007315921,861
860,35.0,0.007359873,871
870,35.0,0.007410194,881
880,36.0,0.007454334,891
890,41.0,0.007497268,901
900,41.0,0.007559558,911
910,41.0,0.007643896,921
920,42.0,0.007691347,931
930,43.0,0.007738748,941
940,43.0,0.007781652,951
950,43.0,0.007830029,961
960,43.0,0.00787852,971
970,43.0,0.007920803,981
980,43.0,0.008010283,991
990,48.0,0.008069396,1001
1000,48.0,0.008314631,1011
1010,48.0,0.010742986,1021
1020,48.0,0.010788964,1031
1030,48.0,0.010836711,1041
1040,48.0,0.010887244,1051
