iterations,fitness,time,fevals
0,0.0361857272792,0.00744435900015,723
10,0.0413976903468,0.0114237809994,1362
20,0.0531556019827,0.0152000879989,2002
30,0.0541586366594,0.0227905869997,2636
40,0.0618460860326,0.0262506440013,3274
50,0.0673270634088,0.0296265110028,3905
60,0.0660208704248,0.0354317960027,4530
70,0.061582188875,0.0402252070035,5148
80,0.0730513855037,0.0436203460049,5777
90,0.0727401517127,0.047463931005,6404
100,0.0696333868795,0.0531778140048,7040
110,0.0750397700881,0.0562054160036,7663
120,0.0893041210209,0.0592297290041,8292
130,0.0910760217006,0.0631083120043,8921
140,0.0832728884124,0.0677242680049,9548
150,0.0872671133059,0.0707843620057,10171
160,0.0869285178633,0.0738375640049,10795
170,0.0839216565518,0.079003720004,11418
180,0.0870500016006,0.0832325590036,12045
190,0.0872031209492,0.0860880550044,12669
200,0.0884939106963,0.0891435560043,13296
210,0.0845441880647,0.0956651960041,13927
220,0.0873743166504,0.0993649060038,14568
230,0.0830075244359,0.102368263004,15205
240,0.0902941172129,0.106457180003,15834
250,0.0875221974741,0.111582766003,16471
260,0.0900053407626,0.114774357004,17099
270,0.0862671565532,0.117813604003,17715
280,0.0838568495184,0.126840324003,18346
290,0.0837141151133,0.131177711004,18990
300,0.0820669386062,0.135012220004,19626
310,0.0826016568136,0.139426631004,20244
320,0.0931511099063,0.145102204004,20876
330,0.085494539964,0.147956647003,21510
340,0.0918035589779,0.152372702003,22138
350,0.0850061624121,0.158415086004,22755
360,0.0861159147435,0.161410993003,23399
370,0.0876768072255,0.164859365002,24040
380,0.0874232573034,0.171375386002,24674
390,0.0886641040658,0.175862281003,25310
400,0.0939836180896,0.179169074003,25946
410,0.099064242193,0.184993504005,26578
420,0.0880575966135,0.188244120005,27214
430,0.0851632088665,0.191659523005,27842
440,0.0868167499408,0.196395569006,28470
450,0.0875030677929,0.202408677005,29110
460,0.0846975795868,0.205182314005,29738
470,0.0875036682469,0.208629964003,30369
480,0.0849942317942,0.217183512003,31002
490,0.0817825913629,0.220045718002,31633
500,0.0847536306452,0.223705784001,32266
510,0.0860914215795,0.227975766002,32893
520,0.0862802762154,0.231038454001,33519
530,0.0928508247681,0.237256861003,34147
