iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,elapsed
0,0.227810650888,0.232558139535,0.225274725275,0.544378698225,0.53488372093,0.549450549451,0.050182184
10,0.202225765652,0.227045913562,0.200180171471,0.573964497041,0.53488372093,0.593406593407,0.117244058
20,0.200562421812,0.181854304363,0.148788403407,0.585798816568,0.627906976744,0.692307692308,0.144942945
30,0.163624589993,0.150355518451,0.152928759954,0.662721893491,0.697674418605,0.692307692308,0.194747842
40,0.13044091421,0.101081211149,0.135251927788,0.715976331361,0.767441860465,0.714285714286,0.255260604
50,0.12140620196,0.0902470731155,0.120412937419,0.739644970414,0.813953488372,0.758241758242,0.280089598
60,0.109283140515,0.0739884987371,0.115873285235,0.769230769231,0.837209302326,0.758241758242,0.337388947
70,0.104923274306,0.0519011985986,0.120256282133,0.781065088757,0.883720930233,0.747252747253,0.382745134
80,0.100511578745,0.0472103750257,0.115761647062,0.775147928994,0.906976744186,0.758241758242,0.406180301
90,0.0991435297392,0.05074721727,0.109304683374,0.786982248521,0.883720930233,0.769230769231,0.445813272
100,0.0954785760128,0.0480069057184,0.105874828276,0.798816568047,0.883720930233,0.791208791209,0.493809686
110,0.0949481658246,0.0611828375919,0.104158865562,0.792899408284,0.860465116279,0.791208791209,0.538821208
120,0.105454199483,0.0801986100221,0.114753590176,0.757396449704,0.837209302326,0.747252747253,0.575776589
130,0.0963557327011,0.066889458422,0.11212073045,0.792899408284,0.860465116279,0.78021978022,0.62341042
140,0.0977371894424,0.0654414159979,0.112338161468,0.786982248521,0.860465116279,0.769230769231,0.654484808
150,0.0986585700621,0.0630251039941,0.115850680275,0.763313609467,0.860465116279,0.747252747253,0.678879183
160,0.0905486313865,0.0715518697194,0.113859943421,0.792899408284,0.860465116279,0.769230769231,0.696356587
170,0.0879592816132,0.0712834604556,0.112981427389,0.798816568047,0.837209302326,0.769230769231,0.752419815
180,0.0837930092167,0.0785683754128,0.120284739332,0.804733727811,0.837209302326,0.747252747253,0.789550993
190,0.082365648246,0.0702215108567,0.120656610384,0.804733727811,0.837209302326,0.736263736264,0.821678036
200,0.0776858269468,0.0783810382666,0.120596126338,0.816568047337,0.813953488372,0.725274725275,0.85409789
210,0.0791218346572,0.089363526487,0.110351786718,0.816568047337,0.813953488372,0.758241758242,0.894826819
220,0.0742400571819,0.0899311214392,0.109960992877,0.816568047337,0.790697674419,0.758241758242,0.924957076
230,0.0735027552008,0.0873985349259,0.112884355879,0.828402366864,0.790697674419,0.747252747253,0.947323824
