iterations,fitness,time,fevals
0,0.0203564248837,1.933127668,1000
10,0.0202788818276,3.855731541,2100
20,0.0209915320741,5.774500001,3200
30,0.0204983052535,7.707846161,4300
40,0.0195738005358,9.639271791,5400
50,0.0195005572282,11.562162312,6500
60,0.0211251668414,13.496909322,7600
70,0.0201580164113,15.42716631,8700
80,0.0199071417034,17.367430612,9800
90,0.0200702106043,19.300928074,10900
100,0.0203159358245,21.228337321,12000
110,0.0220896194016,23.152786599,13100
120,0.0210543544496,25.081287274,14200
130,0.0197864033486,26.998992786,15300
140,0.0197994876029,28.928041262,16400
150,0.0195013312396,30.850467785,17500
160,0.020687449866,32.781445085,18600
170,0.0212954567376,34.700654031,19700
180,0.0216436969793,36.632325465,20800
190,0.0192411003857,38.567633454,21900
200,0.0207798765367,40.502256769,23000
210,0.0193074840073,42.422149681,24100
220,0.0201144578337,44.359568145,25200
230,0.0198487074465,46.28381366,26300
240,0.0205996616259,48.224512352,27400
250,0.0196330116216,50.151612085,28500
260,0.0212469672419,52.078530864,29600
270,0.0196449522524,54.002277707,30700
280,0.0200876977932,55.932325685,31800
290,0.0198645119228,57.863025175,32900
300,0.0200113593165,59.793669587,34000
310,0.0210116523539,61.725513369,35100
320,0.0208223783838,63.64574145,36200
330,0.0197911138113,65.601245074,37300
340,0.0209789914758,67.538890859,38400
350,0.0201500795463,69.470610539,39500
360,0.0209705707296,71.40611311,40600
370,0.0189002897931,73.327269388,41700
380,0.0215665747568,75.2628095,42800
390,0.0184084885024,77.193406165,43900
400,0.019286643678,79.123778557,45000
410,0.0199422307529,81.053021,46100
420,0.0195620926804,82.98057916,47200
430,0.0190432443975,84.909538236,48300
440,0.0207519328587,86.83536713,49400
450,0.0210637125559,88.765560419,50500
460,0.0231348064632,90.700754795,51600
470,0.0197846552205,92.641374445,52700
480,0.019209488276,94.569242508,53800
490,0.0212879070958,96.501708403,54900
500,0.0196207817463,98.434938502,56000
510,0.0193255972516,100.363727358,57100
520,0.0200205026948,102.282257197,58200
530,0.0196168662193,104.211015086,59300
540,0.0207653490995,106.138999026,60400
550,0.0191984068104,108.067622743,61500
560,0.0202938917967,109.988923693,62600
570,0.0190117876407,111.92347011,63700
580,0.021418708568,113.853380577,64800
590,0.0210831133808,115.785737749,65900
600,0.0218220012975,117.717252464,67000
610,0.0205632621745,119.648754687,68100
