iterations,fitness,time,fevals
0,0.0192385457827,1.39709991345e-05,11
10,0.0193875561601,3.21299976349e-05,21
20,0.0188404501106,4.78089968965e-05,31
30,0.0182958176835,6.44049978291e-05,41
40,0.0186076895268,7.95719988673e-05,51
50,0.0193144790816,9.32329985517e-05,61
60,0.0205494600271,0.000125985998238,71
70,0.0213370662687,0.000145848996908,81
80,0.0221503037462,0.000178079997568,91
90,0.0234246812463,0.000202537998121,101
100,0.0238649539972,0.000251931998719,111
110,0.0250003881762,0.000275608997981,121
120,0.0255204186416,0.000307710997731,131
130,0.0255204186416,0.000334739997925,141
140,0.0256016841979,0.000355932997991,151
150,0.0259317143532,0.000375714997062,161
160,0.0259918816332,0.000396545996409,171
170,0.0263844476541,0.00041747299656,181
180,0.0264695348951,0.000439275996541,191
190,0.0264695348951,0.000460034996649,201
200,0.0274865837386,0.000480287997561,211
210,0.02755948276,0.000502358996528,221
220,0.028329186841,0.00051671199617,231
230,0.0283487490758,0.000536715995622,241
240,0.0287357954866,0.000572806995478,251
250,0.0291646755754,0.000589803994444,261
260,0.0291646755754,0.000616456994976,271
270,0.0291646755754,0.000640555994323,281
280,0.0295158834171,0.000665147994368,291
290,0.0295158834171,0.000713146993803,301
300,0.0295158834171,0.00073148199408,311
310,0.0295171603813,0.000754063994464,321
320,0.0295600655681,0.000800227995569,331
330,0.0298577369838,0.000831701994684,341
340,0.0300876470278,0.000882764994458,351
350,0.0300876470278,0.000905111994143,361
360,0.0301370211238,0.000925532995097,371
370,0.0304108119928,0.000945006995607,381
380,0.0309378205567,0.000970490995314,391
390,0.0309603659621,0.000995550994048,401
400,0.0309603659621,0.0010308859928,411
410,0.0312488660301,0.00105006899321,421
420,0.0312488660301,0.00107212399416,431
430,0.0312488660301,0.0011212689933,441
440,0.0314234510981,0.00113975999375,451
450,0.0314234510981,0.00119019899466,461
460,0.0317354493443,0.00123940399317,471
470,0.0329181978385,0.00125674099218,481
480,0.0329181978385,0.00129548799123,491
490,0.0331213913807,0.00132346899227,501
500,0.0333629101751,0.00133976599318,511
510,0.0333629101751,0.00135615499312,521
520,0.0333629101751,0.0013720569932,531
530,0.0333629101751,0.00138863599386,541
540,0.0334084638717,0.00140439899405,551
550,0.0334250921426,0.00142107699321,561
560,0.033756725024,0.00143561799268,571
570,0.033756725024,0.00144974499199,581
580,0.033756725024,0.00146327799121,591
590,0.033756725024,0.00148540299233,601
600,0.0337902849831,0.00150429099267,611
610,0.0337902849831,0.00152274699394,621
620,0.0339622898412,0.00153950099411,631
630,0.0339622898412,0.00156577999405,641
640,0.0341119811269,0.00160360699374,651
650,0.0341119811269,0.0016251919933,661
660,0.0341119811269,0.00164568399305,671
670,0.0342054323159,0.00167081099244,681
680,0.0348935417024,0.00169372199343,691
690,0.0349997982407,0.00171504299396,701
700,0.0351953620529,0.00173179799458,711
710,0.0354407953251,0.00177717399492,721
720,0.0354407953251,0.0017943959956,731
730,0.0354407953251,0.00184077099584,741
740,0.0354407953251,0.00185841699567,751
750,0.0366746458056,0.00187766599629,761
760,0.0368679595882,0.0018952939954,771
770,0.0369124745403,0.00191011399693,781
780,0.0374211309855,0.0019250569967,791
790,0.0375163957124,0.00194693399681,801
800,0.0379336642138,0.00199162599529,811
810,0.0379336642138,0.00200893699548,821
820,0.0380029516131,0.0020534169962,831
830,0.0383371862794,0.00208380799631,841
840,0.0383476380947,0.00209824899503,851
850,0.0383476380947,0.0021266639942,861
860,0.0384231250876,0.00215568499516,871
870,0.0387173461261,0.00217884299491,881
880,0.0387173461261,0.00219998299508,891
890,0.0387173461261,0.00222269299411,901
900,0.0389550155474,0.00224364499445,911
910,0.039276262204,0.00226344799557,921
920,0.039276262204,0.00228171299568,931
930,0.0393229589122,0.00229584099543,941
940,0.0393229589122,0.00231503899522,951
950,0.0393229589122,0.00234799099417,961
960,0.0393229589122,0.00237275499421,971
970,0.039412758648,0.00239430999318,981
980,0.039412758648,0.00241880699468,991
990,0.039412758648,0.0024389669943,1001
1000,0.039412758648,0.00246356699427,1011
1010,0.039412758648,0.00248562799425,1021
1020,0.039412758648,0.00250812999366,1031
1030,0.0397024903121,0.00254176899398,1041
1040,0.0397024903121,0.00256270399404,1051
1050,0.0399713325322,0.0025848729947,1061
1060,0.0400724734191,0.00260125499335,1071
1070,0.0400724734191,0.00263280599393,1081
1080,0.0400724734191,0.00265225099429,1091
1090,0.0406743243979,0.0026751299938,1101
1100,0.040878735796,0.00269573599326,1111
1110,0.040878735796,0.00271628999326,1121
1120,0.0411219422411,0.00273614799335,1131
1130,0.0411219422411,0.00275651499214,1141
1140,0.0411915599328,0.00277572799314,1151
1150,0.0411915599328,0.00279577899346,1161
1160,0.0412176716422,0.00283335499444,1171
1170,0.0412176716422,0.00289691499347,1181
