iterations,fitness,time,fevals
0,503.0,0.000110282,11
10,505.0,0.001988746,21
20,507.0,0.003224402,31
30,507.0,0.003370925,41
40,511.0,0.003545635,51
50,517.0,0.003885961,61
60,521.0,0.0040918,71
70,521.0,0.005742574,81
80,522.0,0.006238146,91
90,522.0,0.006492029,101
100,522.0,0.007045022,111
110,528.0,0.00719931,121
120,530.0,0.010064618,131
130,530.0,0.010192698,141
140,532.0,0.010327424,151
150,536.0,0.010433872,161
160,538.0,0.01060573,171
170,538.0,0.010746822,181
180,540.0,0.011834585,191
190,540.0,0.011976775,201
200,542.0,0.012256159,211
210,542.0,0.017687763,221
220,544.0,0.017850066,231
230,548.0,0.017955843,241
240,552.0,0.018083495,251
250,558.0,0.018259414,261
260,560.0,0.018405027,271
270,568.0,0.018544604,281
280,568.0,0.018757458,291
290,570.0,0.018947727,301
300,570.0,0.019073892,311
310,570.0,0.01940285,321
320,574.0,0.019781036,331
330,578.0,0.019913529,341
340,582.0,0.020044227,351
350,584.0,0.020195425,361
360,590.0,0.020337882,371
370,590.0,0.020491009,381
380,590.0,0.020633411,391
390,594.0,0.02098274,401
400,594.0,0.022093326,411
410,594.0,0.02307469,421
420,596.0,0.023220814,431
430,598.0,0.023350146,441
440,600.0,0.023528822,451
450,604.0,0.0237085,461
460,604.0,0.023885083,471
470,606.0,0.024037224,481
480,606.0,0.024157302,491
490,612.0,0.024260899,501
500,614.0,0.024410469,511
510,614.0,0.024548689,521
520,616.0,0.024668333,531
530,618.0,0.024836096,541
540,622.0,0.030818059,551
550,622.0,0.031071418,561
560,626.0,0.031206083,571
570,626.0,0.031336949,581
580,626.0,0.031480739,591
590,628.0,0.031677369,601
600,630.0,0.032091677,611
610,636.0,0.032259936,621
620,638.0,0.032405379,631
630,642.0,0.032535732,641
640,642.0,0.032658002,651
650,642.0,0.032785136,661
660,644.0,0.033341446,671
670,648.0,0.033483769,681
680,648.0,0.033613001,691
690,648.0,0.033747972,701
700,650.0,0.033902908,711
710,652.0,0.034047253,721
720,654.0,0.034184213,731
730,654.0,0.034639299,741
740,654.0,0.034808329,751
750,654.0,0.035121892,761
760,654.0,0.035256147,771
770,654.0,0.035397534,781
780,654.0,0.035573026,791
790,654.0,0.037926541,801
800,654.0,0.038163609,811
810,654.0,0.038716698,821
820,660.0,0.038901398,831
830,660.0,0.039038531,841
840,664.0,0.03918269,851
850,666.0,0.039321209,861
860,668.0,0.039451912,871
870,668.0,0.039575194,881
880,672.0,0.039752956,891
890,672.0,0.039976553,901
900,674.0,0.040136003,911
910,674.0,0.040268311,921
920,676.0,0.040417622,931
930,678.0,0.040829263,941
940,678.0,0.041262834,951
950,680.0,0.041427216,961
960,680.0,0.041590285,971
970,680.0,0.041796741,981
980,680.0,0.041915457,991
990,682.0,0.042024692,1001
1000,684.0,0.042168448,1011
1010,684.0,0.042286714,1021
1020,686.0,0.042396984,1031
1030,688.0,0.042769814,1041
1040,690.0,0.042920862,1051
1050,690.0,0.04307129,1061
1060,692.0,0.043229477,1071
1070,694.0,0.043359075,1081
1080,694.0,0.043653473,1091
1090,694.0,0.0437947,1101
1100,696.0,0.044608953,1111
1110,696.0,0.044733207,1121
1120,696.0,0.044918999,1131
1130,696.0,0.045057781,1141
1140,696.0,0.045199839,1151
1150,698.0,0.047056276,1161
1160,700.0,0.047641962,1171
1170,700.0,0.047780131,1181
1180,700.0,0.047906742,1191
1190,700.0,0.048092827,1201
1200,700.0,0.055388727,1211
1210,700.0,0.055619007,1221
1220,700.0,0.055751785,1231
1230,700.0,0.055910228,1241
1240,702.0,0.056054523,1251
1250,702.0,0.056199213,1261
1260,702.0,0.057949408,1271
1270,702.0,0.058084911,1281
1280,702.0,0.058242186,1291
1290,702.0,0.058371709,1301
1300,702.0,0.058512842,1311
1310,702.0,0.058637841,1321
1320,704.0,0.058767561,1331
1330,706.0,0.058890067,1341
1340,710.0,0.059480806,1351
1350,712.0,0.066443132,1361
1360,712.0,0.066500791,1371
1370,712.0,0.0670096,1381
1380,712.0,0.067062182,1391
1390,714.0,0.067146702,1401
1400,714.0,0.067202193,1411
1410,714.0,0.067252826,1421
1420,714.0,0.067302855,1431
1430,714.0,0.067593964,1441
1440,714.0,0.067656014,1451
1450,714.0,0.067706843,1461
1460,714.0,0.067768668,1471
1470,714.0,0.067978885,1481
1480,716.0,0.068301599,1491
1490,716.0,0.068364674,1501
1500,716.0,0.068431653,1511
1510,716.0,0.068519718,1521
1520,718.0,0.068572919,1531
1530,718.0,0.068624756,1541
1540,722.0,0.068696963,1551
1550,722.0,0.069066011,1561
1560,722.0,0.069129989,1571
1570,724.0,0.069185188,1581
1580,726.0,0.069240454,1591
1590,730.0,0.069290338,1601
1600,730.0,0.06934224,1611
1610,730.0,0.0693944,1621
1620,732.0,0.069446123,1631
1630,734.0,0.069495004,1641
1640,734.0,0.069549804,1651
1650,734.0,0.06974812,1661
1660,734.0,0.069891218,1671
1670,734.0,0.069946811,1681
1680,738.0,0.069999206,1691
1690,738.0,0.070050155,1701
1700,738.0,0.070105837,1711
1710,738.0,0.070158656,1721
1720,740.0,0.070212543,1731
1730,742.0,0.070653429,1741
1740,742.0,0.070716666,1751
1750,746.0,0.070770606,1761
1760,746.0,0.070841189,1771
1770,748.0,0.070910079,1781
1780,748.0,0.070966392,1791
1790,748.0,0.071045766,1801
1800,750.0,0.071110821,1811
1810,750.0,0.07119037,1821
1820,750.0,0.071249017,1831
1830,750.0,0.071300274,1841
1840,750.0,0.071937832,1851
1850,750.0,0.072045608,1861
1860,750.0,0.072119514,1871
1870,750.0,0.072176264,1881
1880,750.0,0.07223776,1891
1890,750.0,0.072534555,1901
1900,752.0,0.072587671,1911
1910,756.0,0.072704382,1921
1920,758.0,0.072762791,1931
1930,758.0,0.072810771,1941
1940,758.0,0.072868655,1951
1950,758.0,0.072941872,1961
1960,758.0,0.072993537,1971
1970,760.0,0.073059945,1981
1980,762.0,0.073140231,1991
1990,762.0,0.073955267,2001
2000,762.0,0.074035581,2011
2010,762.0,0.074094337,2021
2020,762.0,0.074151889,2031
2030,762.0,0.074199599,2041
2040,764.0,0.074262033,2051
2050,764.0,0.075443478,2061
2060,764.0,0.075510871,2071
2070,766.0,0.075611258,2081
2080,766.0,0.075666267,2091
2090,768.0,0.075720351,2101
2100,768.0,0.07713363,2111
2110,770.0,0.077185819,2121
2120,770.0,0.077241454,2131
2130,770.0,0.07730045,2141
